Date,Index,Content,Sentiment
2021-10-17 1:13:02,452,"Masih suka lelet bahkan sedang dalam maintenance kalau market lagi dump, tolong diperbaikki..terima kasih",1
2021-10-24 1:16:41,453,"Saya jual aset pake limit ,tapi setelah sampe ke angka limit masih belom terjual juga seharusnya otomatis Tolong di perbaiki pitur limit order karna sering eror",0
2021-11-07 5:17:32,455,"saya kehilangan nomor telepon, dan ingin mengganti dengan yang baru, sudah dikirim persyaratan KTP dsb. tapi tetap tidak bisa",1
2021-10-16 0:21:49,457,Sudah 2 hari ini kenapa aplikasi indodax lemot banget ya..tlg dong segera du maintenance...ngk nyaman banget,0
2021-11-27 7:22:01,458,"Mau transfer koin ke wallet lain, kok sms/telpon verifikasinya tidak muncul2??",1
2021-10-20 12:17:11,459,"Mahal biaya with draw nya 25k pertransaksi, jadi harus bener² profit baru di wd,coba deh di apk pluang, lebih enak aja maenya 😁😁😁",0
2021-11-10 7:00:01,462,Kirim dari metamask lama bgt masuk nya. Kalo depo pake rekening ae cepet.. tingkatin kualitas kecepatannya min.,1
2021-10-27 9:02:27,463,Tolong di perbaiki kenapa koin sering error saat mau jual di harga tinggi dan saat mau beli di harga yg lagi merosot,2
2021-10-22 14:10:36,464,Gw tambahin 2 klo ada fiturr staking nya biar makin betah,0
2021-10-11 5:54:34,466,Mau nanya kok estimasi aset saya jadi xx.xx jadi ngak bisa ditarek. Itu gimana ya?,1
2021-12-02 14:26:04,467,kenapa selalu muncul masukkan password dan aset saya tidak muncul???,1
2021-11-30 14:18:57,468,"Sekarang aplikasi nya lemot,memuat data trus,loading lama...tolong diperbaiki",0
2021-11-30 13:17:41,469,"Deposit pake uang elektronik lama kayak ngirim barang, gak guna ada fitur depo uang elektronik",0
2021-11-30 0:10:13,471,"ini gimana sih cara verivikasi ya lewat no hp , ngk di kirim kirim kodenya ke no hp , kesel jadinya",1
2021-11-29 8:10:40,472,"Indodax enak kalau top up cuma 10 rb doang, coba withdrawnya 10 rb juga dong, ya ke PULSA juga tidak apa2",2
2021-11-28 0:14:12,473,Tolong ditambahkan total loss/profit atas coin yang kita beli di masing2 halaman coin,1
2021-11-27 7:22:01,474,"Malam min , maaf saya mau tanya , limit order ko tidak berfungsi dengan baik ya ?",1
2021-11-27 6:27:36,475,"Perbaiki lagi, sy daftarkan no di HP lain. kode OTP sdh masuk tp susah ditulis di HP yg sy instal indodax",1
2021-11-26 5:43:56,476,Servernya down kah atau apa nih kok gak bisa buat buy bintangnya 3 dulu kalau udah gak down AQ kasih 5 bintang,0
2021-11-26 1:24:26,477,"makin lama makin ga efektif, udah order di berapa tapi baru kepasang pas 5 menit kemudian ga jelas pp",0
2021-11-26 1:23:03,478,Saran buat indodax untuk chart tradingya lambat sekali updatenya mohon untuk di perbaiki lagi!!,0
2021-11-24 12:22:48,479,kurangnya cuma satu.... untuk coin usdt gak ada instan order..... jadi susah buat trading..... tiap jual keburu donw,2
2021-11-24 9:29:34,480,Beli coin usdt kenapa lama sekali masuknya,1
2021-11-24 6:10:35,481,"Kami yang bermodal kecil, untungnya hanya untuk membayar biaya admin 🥲",0
2021-11-23 6:24:13,482,Saya pengguna baru indodax Saya baru pertama kali top up tapi kenapa gak masuk masuk yaa?,1
2021-11-22 13:55:07,483,"Fee ga ngotak, banyak bug, kadang harga ga singkron, pas ath eh malah error...",0
2021-11-22 7:35:49,484,"Widget tidak bisa menampilkan yang 0.000 usdt. Seperti shib, bear dll",1
2021-11-21 6:57:38,485,"Server buruk, selalu error kalo pas ada koin lagi harga tinggi. Parah.",0
2021-11-20 6:42:45,486,"Aplikasi nya saya suka, tapi Untuk verifikasi data nya ribet dan ditolak terus...",1
2021-11-20 3:38:28,487,"Update Keamanan nya pakai sensor sidik jari, supaya cepat login 😅",1
2021-11-20 3:31:22,488,"Saya turunin bintang nya, kenapa setiap masuk suka keluar sendiri mulu",0
2021-11-20 2:40:13,489,Update malah jadi eror candel jadi ngaco,0
2021-11-20 1:53:25,490,Verifikasi pin lewat SMS gagal terus Krn ga ada SMS masuk padahal Sdh di kasih nomer hp utama hadeuhhh biung biung dah gw yg error apa sistem indodax yg error?😂,0
2021-11-20 1:47:15,491,VIDY kok gak ada lagi min😢,1
2021-08-14 14:51:38,492,"Koin nya tidak kumplit masih kalah sama tokocrypto apalagi binance.... Nanti klo VET sam MINA Listing, saya kasih bintang 5",0
2021-11-20 1:23:13,493,Membatalkan rencana jual yg sudah di terapkan Lgi ngga bisa kah soalnya mau sclaping nih lgi error' kah indodax?,0
2021-11-19 17:47:55,496,"sering error saat mau beli aset atau jual aset, tolong di tingkatkan lagi",0
2021-11-19 6:23:21,497,Penarikan via dana dan pulsa belum masuk sejak 14 november,1
2021-11-19 6:18:29,498,ini kalo limit order susah sih kalo harga sudah pas ga auto beli,0
2021-11-18 13:28:34,500,Knp sih sekarang sering banget maintenance..??,1
2021-11-18 13:14:47,501,Di indodak koin nano ada gak ya... Bingung nyarinya....,1
2021-11-18 10:44:28,502,Lumayan kadang masih lag,2
2021-11-18 1:54:18,504,dear indodax knph saya mau transfer ke trust wallet gagal terus mohon segera di perbaiki,0
2021-11-17 3:25:46,505,"Selalu minta kode Pin seperti baru login, sungguh tidak nyaman.",0
2021-11-16 14:48:11,506,Lama banget koin koin yg lain bisa di akses. Jadi telat beli.,0
2021-11-15 2:39:48,507,"Sudah banget daftar nya, pemberitahuan nama pengguna sudah digunakan",1
2021-11-15 1:04:22,508,"Bintang 3 dulu, Nanti kalau sudah kaya baru tambah in Bintang 2",1
2021-11-15 1:03:49,510,Kenapa deposit via bank BNI nggk ada lagi ya ?,1
2021-11-07 5:17:59,511,Loading sangat lama,0
2021-11-14 13:03:24,512,Cara setting google authenticator gmna .. mau tarik tunai ga bisa cuy,1
2021-11-14 12:59:19,513,"Kasih bintang 3 dlu, klo emg bner* gw bsa provitt.. bru bintang 5",1
2021-10-27 12:44:21,514,Semoga lebih baik lagi,1
2021-11-14 12:21:08,515,Tolong dong pee nya di turunin jangan 25000 Pemula seperti saya mengelu dengan pee sebesar itu,1
2021-11-14 8:00:17,517,Kenapa gak bisa deposit lewat mandiri lagi sih?,1
2021-11-13 14:29:05,518,feey terlalu besar.. Trading hanya dikit dikit habis buat fee aja..,0
2021-11-13 0:36:27,519,Eror mulu. Semoga bisa lebih ditingkatkan lagi,0
2021-11-12 7:08:11,520,Bikin pusing saatelakukan Sell Krn harga turun/naik Krn waktu lama di acc,1
2021-11-12 2:49:00,521,Tampilan terbaru INDODAX ga terlalu bagus 😌 jadi susah analisis nya,0
2021-11-12 2:34:24,523,Tolong beri kemudahan saat pemindahan asset 😊,1
2021-11-12 2:34:44,524,Sangat puas walaupun terkadang sering erorrr,2
2021-11-11 11:30:08,526,Tambahkan fitur finger scan please Lama kalo harus trus masukan code,1
2021-11-10 14:25:20,527,Segini dlu.. sambil nunggu aplikasi suka lemot,1
2021-11-10 7:13:38,528,tolong diperbaiki untuk servernya masa mau buy loadingnya sangat lama,1
2021-11-10 7:13:19,529,Kenapa gak bisa transfer wallet yaak? Notif nya maintenance trs.,1
2021-11-10 7:00:01,530,"Kadang error saat trafic banyak, biaya agak mahal",0
2021-11-10 6:45:50,531,sekedar saran tolong di tambahin SL dan TP trimakasih,2
2021-11-10 6:40:56,532,Susah mendapat kode OTP saatmau login jadinya saya Login di browser Mohon banyuannya,1
2021-11-09 6:38:36,533,"Ok mantap, bunga nya doang yang bikin nyesek,",2
2021-11-09 2:25:36,534,trading view atau barchat nya gak bisa kebuka... min,1
2021-11-08 2:28:45,535,ggak bisa masuk di aplikasi nih gimana,1
2021-11-08 1:27:20,538,Kenapa metode transfer pakai bni tidak bisa,1
2021-11-08 0:23:00,540,"Fee untuk kirim aset sangat mahal , ampun dah",0
2021-11-07 12:31:28,542,Deposit saya sudah 1 hari lebih gak masuk masuk,0
2021-11-07 5:17:36,543,"Server jelek sering eror, tidak ada inovasi",0
2021-11-07 5:17:32,544,kenapa tidak tersedia stop los di aplikasi?,1
2021-11-07 5:17:15,545,Min di indodax tidak rilis radio caca ya?,1
2021-11-07 1:24:35,547,Deposit menggunakan qris tidak masuk tolong!,1
2021-11-07 1:20:06,548,Min masukin deposit bank BRI juga dong,2
2021-11-07 1:16:14,549,saat mau ganti nomor HP ga bisa ke upload,1
2021-11-06 14:24:24,550,"Bintang 3 dlu,, kluhan saya kdang banyak koin yg mainet",1
2021-11-06 6:29:41,554,Bnb kapan selesai maintenance nya ??,1
2021-11-06 5:47:17,555,Apl kok sering berhenri sendiri min?,0
2021-11-05 4:00:07,556,"3 dulu min soalnya belum profit , 😁🙏",1
2021-11-04 14:40:13,557,Tampilan grafik nya kembaliin semula aja pembaruan tambah jelek,0
2021-11-04 13:39:15,558,tidak bisa buka full candlestick,1
2021-11-04 3:55:58,559,Dana beku sangat mengganggu,0
2021-11-04 1:47:12,561,Mau kyc aja susah bet masa 2003 bulannya cuman sampe oktober.,0
2021-11-04 1:20:07,563,Kok error sih tolong di perbaiki,0
2021-11-04 1:11:03,564,Blum ada hasil jadi setengah dulu,1
2021-11-04 0:44:40,567,Verifikasinya tolong di permudah kayak platform sebelah.,0
2021-11-03 14:08:14,568,Vidyx aset masa depan,2
2021-11-03 9:18:40,569,Tolong server nya di perbagus sering Rugi gegara loss server,1
2021-11-02 21:41:29,570,Semakin di perbaharui semakin loading,0
2021-11-02 12:05:49,571,Biaya withdraw terlalu mahal,0
2021-11-02 2:59:14,572,Kok lemot y ini....,0
2021-11-02 2:38:04,573,Lebih tingkatkan pelayanan,2
2021-11-02 1:56:10,576,Fee nya terlalu tinggi .,0
2021-11-01 12:56:23,578,Mau komplen kenapa riwayat perdagangan nya mengilang,1
2021-11-01 8:33:07,579,Kasih bintang 3 krna semakin kesini dirasa makin aneh saat saya mulai open trade terkadang lama sekali pendingnya yg lebih parah baru di acc saat harga sudah mulai naik lagi jelas sangat merugikan saya krna agak susah untuk profit dan ketika saya mulai close juga lama prosesnya jd hilang semua momennya ntah ini karna signal atau ada permainan pihak indodaxnya sendiri. Tolong di respon dan segra di perbaiki krna saya pelanggan setia disini,1
2021-11-01 7:23:20,580,Dear indodax knp yaa skr tuh lebih lama disaat jual atau penarikan masuk ke dompet saldo akun. Tapi giliran beli cpt masuk. Tolong lbh transparan dan cpt update dlm penyajian datanya. Tmn saya jd pada pindah developer kalo begini trs ditambah byk potongan biaya jg. Semoga indodax bs lbh baik lg dlm menjaga reputasi kredibilitasnya. Percayalah bisnis yg baik adalah memuaskan memanjakan para konsumen memahami dan menjaganya bkn hanya mencari keuntungan sesaat.,1
2021-11-01 3:40:12,582,Jangan mahal2 dong biaya nya 25k 🥶🥶🥶🥶,1
2021-10-31 6:23:15,583,Masuk aku kede utp nya susah masuknya,0
2021-10-31 3:49:11,585,Kenapa sich indodax eror terus,0
2021-10-30 13:09:37,586,Smoga tidak rugi lagi,2
2021-10-30 12:31:45,587,mohon kedepanya lebih diperbaiki,2
2021-10-30 8:45:38,588,"Eumm,, aku masih pemula sih make aplikasi ini y yah kelihatan nya lu lumayan bagus 👉👈 Jangan salah faham yahh ,bukan berarti ak aku suka aplikasi in ini ya Huhhh developer no bbbaka!!",0
2021-10-30 8:26:33,589,Lemot pas jual jadi bisa kepotong🤦🏻,0
2021-10-30 0:58:11,590,"Saya beri bintang 3 dulu, nanti kalau saya berhasil transfer saldo coin, baru saya beri bintang 5 full.",1
2021-10-29 14:10:23,591,"please, fix the problem.. ketika harga sedang naik tinggi sering Error gak bisa buat Sell. Sistem memang perlu ditingkatkan lagi..",2
2021-10-29 13:36:25,592,"Bagi yang belum mengerti cara traiding atau pemula di indodax hatai2 asal download lalu isi saldo , lalu bermain coinnya gampang,isi saldo deposit cepat bagat, tapi waktu penarikan saldo rumit,susa baget, untuk indodax tolong penarkanya melalui rekening bank aja biar mudah atau e.walet, jangan minta alamat segala,alamat coin bayak yang gak mengerti, padahal suda di sertivikasi, waktu, pendaptaran,🌞",1
2021-11-30 8:50:57,593,Mahal biayanya fee.nya,0
2021-12-01 6:16:49,594,"Ini kenapa ya minta update, tp giliran di klik update di playstore tulisannya ""tertunda"" terus aplikasinya ga bisa dibuka...",0
2021-11-28 6:57:06,595,Sejauh ini sih baik. Terus juga saat mau open dan close juga pas waktunya gak meleset dengan alasan jaringan. Cuma permasalahannya ada diverifikasi akun. Kenapa sih gak dipermudah. Gak selamanya kartu identitas yang kita punya tetap bagus fisik dan warnanya. Iya kalau ada identitas yg lain seperti sim. Kalo gak ada. Mana gak bisa pakai npwp verifikasinya. Mohon untuk diperbaiki kalau bisa dipermudah untuk verifikasi akunnya. Nanti kalau sudah baru saya tambahkan bintangnya. Trims.,2
2021-11-30 1:18:21,597,Sering lag klau ada koin pump,1
2021-11-29 8:58:17,598,Woiii servernya benerin dong....parah yeee kalo lg shiba ngepump error truuss..sueee,0
2021-11-27 7:14:29,599,"Semenjak terus di update, aplikasi ini justru menghilangkan menu riwayat transaksi yang sangat membantu trader, dulu sebelum update, hanya dengan mengklik menu riwayat transaksi, maka semua transaksi yang terjadi, baik itu penjualan maupun pembelian, langsung keliatan dengan terinci. Sekarang sudah berbeda, kita mesti harus menulis nama coin satu demi satu untuk mencari transaksi apa yang terjadi yg menambah portofolio.Ribeeet",0
2021-11-28 0:27:13,601,Lumayan,2
2021-11-27 7:10:30,602,Di update data grafik makin rusak ga karuan,0
2021-11-22 0:13:36,618,lumayan bagus 👍,2
2021-01-07 0:11:09,627,Pair untuk usdt kok gak ada fitur instant buy dan instant sell ya??,1
2021-11-14 1:46:03,629,Saya sangat suka sama indodax tapi fee witdrawnya sangat mahal,1
2021-11-19 14:54:21,632,"Saya kira indodax, trading jual beli nya bs bikin semangat trading, ternyata dg modal kecil jg ngarep duit bs berkembang cepat, duit nyangkut.. bikin ngedrop aja perputaran turun naek ny lambaaaaaat!!! Ddah lebih dr sebulan mata uang ku di etherem nyangkut",0
2021-11-14 12:32:47,636,Tiga dulu bintang klu pajak turun baru bintang 5,1
2021-11-02 3:02:29,638,👍,2
2021-10-14 0:10:37,647,Ok,2
2021-10-22 12:59:16,654,Alhamdulillah tidak ada kendala,2
2021-10-18 4:56:24,655,Kurang,0
2021-11-06 1:45:03,659,bug grafik tolong diperbaiki. timeframe harian letaknya di 1W. segera ditindak min,1
2021-11-14 12:34:49,666,Cukup bagusss cuan,2
2021-11-16 0:38:58,671,fee mahal,0
2021-10-29 6:32:52,681,Tolong untuk diperbaiki/perbarui lagi akhir-akhir ini saya susah masuk dan tanpa alasan keluar sendiri...,2
2021-11-24 6:02:54,687,Saya kasi 3 dulu.. Kira2 Kapan RACA listing di indodax tank's🙏🙏,1
2021-11-04 14:39:15,688,ga semua coin ada limit stoplossnya. ditinggal tidur bisa minus 20%. ayo buruan bikin kalo gini terus bisa bisa semuanya pindah ke apknya CZ,0
2021-11-02 22:00:22,691,Listing vechain (vet) ke dalam indodax,2
2021-11-01 7:24:03,694,Saya cobak dl..smga bermanfaat..,1
2021-11-20 9:31:27,700,"Duhh Tolong INDODAX Di Perbaiki, Untuk Transfer Ke Dompet Elektronik, Udah Fee Nya Mahal Transfernya Cuma Bisa Dikit, Transfer 1Juta Fee 25rb, Transfer 10Jt Harus 10Kali Transaksi Dengan Biaya Fee 25rb Berkali-kali. Duit Habis Dah Kepotong Fee 🙂🙂 Tolong Di Perbaiki Yaa 🙏🙏 Kalau Aplikasi Mau Berkembang, Tolong Jangan Banyak Merugikan Pengguna 🙂🙂",0
2021-11-27 7:25:35,703,"Indodax error? Masukin PIN kok gagal terus? Tolong dibantu solusinya, makasih",1
2021-11-10 14:33:17,705,Biaya penarikannya sadis banget sampe 25rb,0
2021-11-26 1:02:05,706,Mengapa verifikasi Email untuk foto s lain lama sekali,1
2021-10-28 11:41:30,707,"Kepada developer tolong batas umur verifikasinya tolong di setting lagi ,supaya yang umur 17 bisa verifikasi",1
2021-11-22 12:29:44,708,"Indodax, kalau bisa koin karya anak bangsa diperbanyak, dibantu lah gitu, jangan ketinggian ransum nya dong, syarat diperingan buat koin negri kita sendiri.... Pair juga diperbanyak gitu, layanan juga ditambah seperti stake, pool, dll Bintang 3 aja karena terlalu sering maintenance dan biaya depo dan wd ketinggian , Tennya dimaksimalkan lah fungsinya",1
2021-10-11 2:58:50,713,Jangan keserungan update terus ini aplikasi..dan bagi admin chat room jangan seenaknya main baned orang yang hanya sekedar beri info tentang coin yang bakalan pump,0
2021-11-15 14:04:13,723,tambahkan suport alamat binance smart chain pad btc dong biar penarikanya lebih murah,2
2021-11-10 6:40:37,724,Mantaf,2
2021-11-07 1:16:54,725,bagus,2
2021-11-14 1:03:57,726,"Biaya pengiriman mahal bos😭 ,,,saya mau melakukan deposite dari indodax ke mining lain menggunakan TRX di indodax saya TRX cuma 50trx dan melakukan pengiriman 30 trx, terima bersih 30trx dengan total biaya 40 TRX ..😭😭😭😭😭😭 Fee di potong 25 rebu klo tranfer ke bank LINKAJA😭 padahal saya suka indodax ini,",0
2021-11-05 14:13:44,731,MAU DFTAR SULIT AMAT(USER NAME SUDAH DI GUNAKAN MEMBER LAIN jawabanya terus menerus)MIIN...........gimana tolong pencerahanya.......,1
2021-10-16 13:55:19,732,"Min untuk penarikan melalui dana tolong dong di tmbhin nominalnya.masa cuma 2 jt,kalo mw nrik 4 jt aja btuh dua kali penarikan,jadi makan biaya lagi 2 kali,",1
2021-11-17 14:47:18,741,Puasss,2
2021-11-26 0:48:13,746,Why we cant login. we save all pasword in my mobile auto save in google never wrong.,0
2021-10-28 12:14:03,748,Verifikasinya lemot bukanya,0
2021-10-20 7:02:01,751,Ndk taok ntan,1
2021-11-18 14:58:50,753,"Deposit via shopee pay pakai QR Code, harusnya bisa cepat, ini malah gak masuk masuk udah lebih dari 4 jam, CSnya ditanyapun gk ada tindakan solutif diminta nunggu 3 jam, setelah 3 jam gk masuk"" diminta tunggu lagi 12 jam. Bukti transaksi juga sudah sya lampirkan. Kenapa layanannya seburuk ini?",1
2021-10-21 4:34:22,755,Banyak bugs,0
2021-11-22 5:50:22,767,"Susah, transaksi lambat",0
2021-10-07 7:44:14,773,Fucm,0
2021-11-21 14:02:55,775,belum ada............................................................................,1
2021-10-04 3:52:36,777,"Pas market lagi bagus malah ngak bisa sel, failed terus hmm",0
2021-11-17 1:10:49,780,Sering lelet kadang sudahhh time limit tapi coin gak kebeli... Kalau malam jugaaa kadang tambah lelet,0
2021-11-24 14:48:17,783,"disuruh update,.malah g bisa diupdate...jadi g bisa ttansaksi donk",0
2021-10-21 4:47:04,788,Masih coba trading,1
2021-11-30 0:27:40,790,Biaya untuk penarikan sangat membengongkan 🤭,0
2021-11-20 9:32:53,793,"Tolong lag nya, sedikit masukan untuk biaya penarikan tolong dikurangi dikit, karna pemain awam biasanya lebih mentingin profit dikit buat kebutuhan. Penarikan sama biayanya hampir mahal biayanya. Full star setelah lebih baik. Trima kasih",1
2021-10-23 6:44:11,795,Chat room erorr,0
2021-11-06 10:47:51,797,"Salam cs indodax....sy ingin bertanya sy memiliki indodax di email sy,, trs bisa kah bitcoin yg di email di pindah kan ke indodax",1
2021-10-14 6:58:21,800,Kenapa withdraw busd saya sampai saat ini belum masuk juga? Saya harus melapor kemana lagi?di email juga tidak dibalas. Saya harus datang ke kantor? Ini dana yg saya kirim besar,1
2021-11-20 8:33:55,801,"Mau tanya akun terkunci karena nomor hp hilang, terus lupa nomor hp masukkan nomor baru dan KTP tapi kok KTPnya gak bisa terkirim padahal koneksi lancar. Tolong dibantu.. nb. Device redmi note 8 pro. Thx",1
2021-11-20 2:21:49,802,Semoga di percepat deposito dan whitdraw bosku... Kami. Untuk kerja yang pepersonal... Di pertahankan aplikasih ini... Berapa tahun kedepan bos arus di res pon... Untuk keluahan... Pelangan.. Dan cinta indodax... Arus bisa di percaya.... Butikan indodax.. Trading investasi.. Bukan main main semata... Buat lah kami banga sm kmu.. Dan sukses selalu.. Amin... Dan berkah... Gak ada tipu tipu.,2
2021-11-07 8:31:44,803,"Perbaiki lah BOS aplikasi nya.... setiap ada aktivitas besar,, kenapa erorr... jangan sampai pelanggan anda lari ke toko sebelah,,,, jangan biaya admin ny aja bos yg di utamaain... aplikasi nya di maintenance/perbaharui bos",0
2021-11-16 8:11:40,804,"terlalu membebani untuk system tax nya,kalo buy/ga pending ga masalah, lah udah pending lama eh masih aja kena tax hmmm mohon ditinjau ulang untuk system tax dan buy/sellnya agar tidak mengecewakan customer",1
2021-10-10 3:43:59,805,"Saya beri bintang 4 karena ada hal yang menurut pribadi saya terlalu banyak biaya2 admin. Deposit kena biaya, beli kena biaya, jual kena biaya, tarik juga kena biaya.",1
2021-10-05 0:10:26,807,"Mohon pencerahan..dri tdi malam mau login ke INDODAX ko malah di suruh ferivikasi , tidak sprti biasanya ferivikasi apa ? Kode masuk lewat sms mo d masukin kemana ? Login lewat website ya ga bsa..gmna solusinya ?; trmksh",1
2021-10-27 1:14:29,809,Overall apk bagus tampilan oke dan simple yang sangat di sayangkan fee withdraw nya itu loh yang gede banget beda jauh sama apk sebelah. Coba untuk kedepanya di rencakan pengurangan potongan fee nya,2
2021-10-06 1:30:43,810,"Lumayan, hanya perlu 2 hal. 1 Harga fee 25K cukup mahal mengingat jumlah pengguna indodax yang mencapai jutaan orang & terus bertambah, jadi turunkanlah. 2 Beri notifikasi untuk proses jual/beli di order book yang berhasil dieksekusi.",2
2021-11-17 14:22:15,811,"Terkadang setiap kali mau proses jual-beli, tidak bisa langsung terproses dan akhirnya urung terjual atau dibeli. Dan Kalau bisa, untuk notifikasi alarm diberikan suara agar bisa terdengar.",1
2021-10-18 15:33:12,812,"Buat develop, tolong fitur Stop Loss jangan cuman di coin XRP, kalau bisa di semua koin, biar trader ga kepikiran setiap open posisi. Lengkapi dengan Short selling juga lah kalo bisa.",1
2021-11-15 2:52:44,813,"Sangat mudah digunakan, namun kekurangan nya ada di chart, mohon untuk lebih bisa ditingkatkan karna kami tidak selalu menggunakan laptop atau komputer untuk trading. Trims",2
2021-11-05 23:57:33,814,"Aplikasi yang bagus sangat membantu untuk melihat kondisi harga pasaran koin , namun kalau bisa dan mohon dipertimbangkan untuk fee boleh dikurangin karena jika seperti saya yang hanya modal kecil dan keuntungannya juga tidak seberapa malah terberat kan dengan fee yang terlalu banyak saya rasa , kalau bisa untuk dibawah jutaan feenya diperkecil terimakasih 🙏",2
2021-11-20 3:10:25,815,"Minta tolong di review lg utk fee nya yg terlalu besar, mau cuan hrs nutup fee nya nih, maintenance perlu d jaga, sell maupun buy hrs gercep jgn lemot...sya masih selalu setia ma indodax nih",2
2021-11-09 8:45:33,816,Mudah-mudahan Update tambah Joss 😀. Fitur Depo via BNI kok nggak ada lagi ? Bahkan Via ATM BCA juga susah bahkan nggak bisa.,0
2021-11-15 7:00:38,817,"Tolong min, pada fitur funds est. Nilai asset itu ada presentasi kenaikan/penurunan nilai aset dlm idr. Juga baikny ada pada tiap2 aset. Ini menurut ane biar para holder makin sayang sama asetnya wkwkwk.",2
2021-11-01 3:46:01,819,"Pengembang tolong dibuatkan alarm khusus yang tidak sama dengan notif peraturan sistem, jadi bisa membedakan mana notif dari indodax dengan app yg lain",1
2021-10-08 13:13:17,820,Mantap.. tp msh blm bnyak mndapatkan hasil trading Semoga semakin banyak hasil nya biar bisa buat nambahin kebutuhan masa depan,2
2021-11-10 7:21:20,822,"Sering eror.. Berpotensi merugikan, karena ini kan kaitan nya sama aset..(6/6/21) Sudah lumayan bagus. MT rutin dan ada pemberitahuan.. Saran tambahin menu stop loss",0
2021-10-24 14:09:17,823,Mantap sih cuma itu pemotongan nya agak besar sih menurut saya Rp. 25k per penarikan kalo bisa sih di kurangi itu lebih bagus,2
2021-10-28 7:18:59,824,"Min kenapa ya setiap kali saya mau daftar mesti nomer telpon telah di gunakan,,padahal saya kan belum pernah mendaftarkannya,,,tolong beri penjelasan nya?",1
2021-10-21 4:49:49,825,"Sekarang masuk aplikasi lama banget, ya mungkin karena banyak yang pakai, tolong ditingkatkan lagi kapsitas servernya.",1
2021-10-31 13:51:43,827,Secara keselurihan bagus dan mudah di mengerti tapi ongkos wd nya kemahalan. Mungkin bisa dikurangi 25 ribu jadi lebih murah. Terimakasih,2
2021-08-13 10:41:21,828,"Min kalo bisa chart yg sudah kita gambar masih tersimpan biar gak susah2 masukkan indikator dan analisa lagi, kaya app sebelah gitu",2
2021-11-02 23:57:53,829,"Aplikasinya bagus buat pemula, fiturnya tolong ditambah biar bisa kayak kucoin atau binance, grafik candle sticknya bisa lebih real time sehingga ketahuan mana market yg lagi rame,dan biaya2 tolong dipermurah seperti biaya withdrawnya,kan membernya dah banyak.",2
2021-11-30 13:49:49,830,"Sementara kasih 4 dulu ya, kalau sampai akhir tahun 2021 bisa tercapai targetnya, baru aku tambah bintangnya..🤗",1
2021-11-14 5:36:39,831,Halo admin kenapa riwayat transaksi dalam rupiah jadi ilang? lebih enak kalo ad dlm Rp bukan jumlah token atau coin yg kita beli.,1
2021-10-28 13:52:07,832,"Platform untuk trading buat pemula udh cukup bagus tapi masih kurang infonnya untuk update atau lagi perbaikan, tolong lebih diperhatikan servernya",2
2021-10-13 13:01:15,833,"Bagus, cuma sedikit kritik, belum otomatis dan masih harus manual refresh untuk melihat naik turun nya coin.",2
2021-11-14 13:01:28,834,"Aplikasi ini udah bagus cuma fee terlalu gede, fitur lainnya udah enak dan saya harap ada fitur futurenya dengan fee yg rendah bagi kaum kecil",2
2021-10-27 12:00:10,835,"Kasih bintang 4 dulu,nanti tunggu sampai 1 Minggu lg,jika tanpa kendala saya tambahin bintang nya",1
2021-10-11 6:44:11,836,Min indodax udah bagus tapi untuk masalah setelah update mohon dipercepat karna masih banyk trader trader pemula yang gak bisa transaksi setelah ada update,2
2021-11-20 7:24:47,837,"Masukan, biaya admin penarikan..., tolong di turunin. Aplikasi sebelah lebih murah",1
2021-11-14 12:41:44,838,Tolong dong admin supaya menambah kan koin² mucin nya biar lebih joss lagi karna kalau sudah tinggi harga nya kasian kami pemain modal sedikit🙏🏼🙏🏼,1
2021-11-18 0:55:43,839,"Tolong akun bank depositnya ditambah Bni atau Bri dong,, mau deposit susah kalo ngak ada dua bank tersebut",1
2021-10-19 5:11:52,841,Tolong fee nya dikurangi sewaktu transfer/penarikan . Fee nya besar banget.,0
2021-12-01 6:39:19,844,"Bagus aplikasikasinya, tp terkadang gak bisa terbuka aplikasi nya . Tlg supaya diperbaiki",2
2021-10-07 11:54:10,845,fee ny terlalu besar buat kita pemain receh,0
2021-10-27 12:40:37,848,"Kalo bukan akun kadang keluar dengan sendirinya , ini ada apa sih sama indodax ?",0
2021-11-05 14:48:12,850,Kalau mau narik 100k fee nya mahal banget 25k Tolong Kondisikan dong.. Harusnya fee nya tergantung jumlah penarikan :3,1
2021-10-26 2:31:01,851,Kenapa ya pada waktu beli koin shiba gangguan tapi untuk yang lain bisa mohon ditingkatkan lagi ya server sering down,1
2021-10-11 23:55:08,852,Saya akan menambahkan 1 Bintang lagi jika menambahkan jaringan polygon .. indodax akan menjadi aplikasi yang TOP,2
2021-11-15 6:58:23,854,"Msh blajar wajar minus,lama kelamaan jga paham ,trimakash sudah mengajarkan berinvestasi...salam sukses untuk pengguna indodax",2
2021-11-20 7:02:34,855,"Secara keseluruhan aplikasi sdh bagus, tolong di pertimbangkan masalah fee agar tidak terlalu tinggi 🙏🙏",2
2021-11-23 1:07:14,856,"Bagus banyak app serupa bahkan lumayan bagus tapi kadang kurang nyaman aja, tingkatkan terus .",2
2021-11-04 1:09:39,857,"Good job Indodax, riwayat trade udah diberesin mantappp, tgl listing coinnya harap coin papan atas segera dilisting agar trader indo jg bisa cuan ga ketinggalan dg laennya (paling ngga Top 100 spt Solana blm msk list) ...salam sukses slalu",2
